,id,Type,query,value
7671,160,rising,emma raducanu,5900
7672,160,rising,roger federer australian open 2022,5050
7673,160,rising,wimbledon 2018,5000
7674,161,top,harrison ford,100
7675,161,top,harrison ford ryan,95
7676,161,top,jack harrison,49
7677,161,top,jack ryan,47
7678,161,top,jack ryan harrison ford,43
7679,161,top,ryan gosling,30
7680,161,top,ryan gosling harrison ford,29
7681,161,top,harrison ford movies,14
7682,161,top,ryan reynolds,10
7683,161,top,jack ryan movies,10
7684,161,top,ryan harrison tennis,9
7685,161,top,harrison young,8
7686,161,top,chris harrison,7
7687,161,top,james harrison,7
7688,161,top,ryan gosling and harrison ford,6
7689,161,top,meg ryan,6
7690,161,top,blade runner,6
7691,161,top,harrison ford ryan gosling movie,6
7692,161,top,george harrison,4
7693,161,top,ryan harrison net worth,4
7694,161,top,ryan harrison wife,4
7695,161,top,harrison ford as jack ryan,4
7696,161,top,matt ryan,4
7697,161,top,jack ryan movie,3
7698,161,top,harrison smith,3
7699,161,rising,hassie harrison,47550
7700,161,rising,harrison wind,44300
7701,161,rising,harrison burton,38350
7702,161,rising,harrison wind twitter,33800
7703,161,rising,ryan blackburn,33700
7704,161,rising,ryan blackburn twitter,29150
7705,161,rising,adam mares,25850
7706,161,rising,tom holland,24000
7707,161,rising,jack ryan season 2,23950
7708,161,rising,emily blunt,19700
7709,161,rising,adam mares twitter,19100
7710,161,rising,mike singer twitter,17800
7711,161,rising,patriot games cast,16750
7712,161,rising,jadeveon clowney,15000
7713,161,rising,ryan paevey,13050
7714,161,rising,ryan blaney,12400
7715,161,rising,ryan kerrigan,11250
7716,161,rising,hannah petty,10800
7717,161,rising,devonta freeman,10700
7718,161,rising,aqib talib,10450
7719,161,rising,hardwood paroxysm,9500
7720,161,rising,ferdinand de lesseps,8700
7721,161,rising,cameron wake,8150
7722,161,rising,delanie walker,8100
7723,161,rising,delray beach open,7750
7724,162,top,querrey tennis,100
7725,162,top,tennis sam querrey,99
7726,162,top,tennis,99
7727,162,top,wimbledon,88
7728,162,top,sam querrey wimbledon,88
7729,162,top,nadal,56
7730,162,top,atp,51
7731,162,top,sam querrey atp,51
7732,162,top,federer,39
7733,162,top,isner,38
7734,162,top,djokovic,30
7735,162,top,john isner,28
7736,162,top,sam querrey ranking,27
7737,162,top,wimbledon 2019,26
7738,162,top,sam querrey wimbledon 2019,26
7739,162,top,rafael nadal,22
7740,162,top,thiem,21
7741,162,top,roger federer,20
7742,162,top,sam querrey wife,20
7743,162,top,nishikori,18
7744,162,top,murray,17
7745,162,top,sandgren,16
7746,162,top,us open,16
7747,162,top,zverev,15
7748,162,top,andy murray,14
7749,162,rising,wimbledon 2019,283950
7750,162,rising,sam querrey wimbledon 2019,280250
7751,162,rising,sandgren,174100
7752,162,rising,tsitsipas,92300
7753,162,rising,andrey rublev,87000
7754,162,rising,opelka,77650
7755,162,rising,garin,62850
7756,162,rising,sonego,62800
7757,162,rising,reilly opelka,61750
7758,162,rising,mackenzie mcdonald,52850
7759,162,rising,ugo humbert,52000
7760,162,rising,auger aliassime,50050
7761,162,rising,felix auger aliassime,44400
7762,162,rising,wimbledon 2018,43150
7763,162,rising,james duckworth,41050
7764,162,rising,brandon nakashima,36500
7765,162,rising,dennis novak,36350
7766,162,rising,lloyd harris,36250
7767,162,rising,andrey kuznetsov,32450
7768,162,rising,pierre-hugues herbert,27650
7769,162,rising,sabalenka,26950
7770,162,rising,sam querrey vs andrey rublev,26350
7771,162,rising,salvatore caruso,25850
7772,162,rising,christian garin,25600
7773,162,rising,filip krajinović,25450
7774,163,top,korda tennis sebastian,100
7775,163,top,korda tennis,100
7776,163,top,tennis,98
7777,163,top,sebastian korda vs,62
7778,163,top,sebastian korda atp,58
7779,163,top,atp,58
7780,163,top,alcaraz,38
7781,163,top,petr korda,37
7782,163,top,nadal,34
7783,163,top,korda sebastian ranking,32
7784,163,top,sebastian korda wimbledon,30
7785,163,top,wimbledon,30
7786,163,top,roland garros,30
7787,163,top,djokovic,25
7788,163,top,carlos alcaraz,24
7789,163,top,sinner,22
7790,163,top,french open,21
7791,163,top,sebastian korda live,20
7792,163,top,musetti,17
7793,163,top,nelly korda,17
7794,163,top,murray,16
7795,163,top,rafael nadal,16
7796,163,top,jannik sinner,14
7797,163,top,rublev,14
7798,163,top,novak djokovic,14
7799,163,rising,atp,547200
7800,163,rising,alcaraz,361200
7801,163,rising,nadal,322450
7802,163,rising,korda sebastian ranking,307100
7803,163,rising,sebastian korda wimbledon,289300
7804,163,rising,wimbledon,287950
7805,163,rising,djokovic,240700
7806,163,rising,sinner,206700
7807,163,rising,sebastian korda live,185450
7808,163,rising,musetti,158150
7809,163,rising,nelly korda,157200
7810,163,rising,murray,153300
7811,163,rising,rafael nadal,150350
7812,163,rising,jannik sinner,136250
7813,163,rising,andy murray,128550
7814,163,rising,zverev,125400
7815,163,rising,korda tenis,121500
7816,163,rising,shapovalov,119200
7817,163,rising,tiafoe,119050
7818,163,rising,tsitsipas,118950
7819,163,rising,us open,113350
7820,163,rising,miami open,112450
7821,163,rising,lorenzo musetti,112400
7822,163,rising,sonego,102450
7823,163,rising,tommy paul,102050
7824,164,top,kwon tennis,100
7825,164,top,soon woo kwon tennis,99
7826,164,top,atp,52
7827,164,top,kwon soon woo atp,52
7828,164,top,kwon soon woo ranking,40
7829,164,top,soon-woo kwon,25
7830,164,top,djokovic,21
7831,164,top,chung hyeon,19
7832,164,top,berrettini,17
7833,164,top,us open,17
7834,164,top,nadal,16
7835,164,top,roland garros,15
7836,164,top,musetti,14
7837,164,top,kwon sang woo,14
7838,164,top,ivashka,14
7839,164,top,shapovalov,12
7840,164,top,alcaraz,11
7841,164,top,bublik,11
7842,164,top,rafael nadal,11
7843,164,top,soonwoo kwon,11
7844,164,top,denis shapovalov,10
7845,164,top,thiem,9
7846,164,top,matteo berrettini,9
7847,164,top,guido pella,9
7848,164,top,tsitsipas,9
7849,164,rising,soon-woo kwon,278250
7850,164,rising,djokovic,225250
7851,164,rising,chung hyeon,209900
7852,164,rising,us open,181300
7853,164,rising,roland garros,160500
7854,164,rising,musetti,156000
7855,164,rising,ivashka,149350
7856,164,rising,shapovalov,130650
7857,164,rising,alcaraz,122350
7858,164,rising,bublik,121500
7859,164,rising,rafael nadal,117800
7860,164,rising,soonwoo kwon,117650
7861,164,rising,thiem,101500
7862,164,rising,matteo berrettini,101500
7863,164,rising,guido pella,100950
7864,164,rising,carlos alcaraz,97200
7865,164,rising,lorenzo musetti,93200
7866,164,rising,alexander bublik,90600
7867,164,rising,evgeny donskoy,81850
7868,164,rising,andy murray,79500
7869,164,rising,medvedev,77400
7870,164,rising,david goffin,74650
7871,164,rising,reilly opelka,72900
7872,164,rising,mikael ymer,71000
7873,164,rising,garin,70050
7874,165,top,tennis stefanos tsitsipas,100
7875,165,top,tennis,99
7876,165,top,nadal,86
7877,165,top,djokovic,78
7878,165,top,stefanos tsitsipas vs,70
7879,165,top,stefanos tsitsipas atp,60
7880,165,top,zverev,58
7881,165,top,novak,58
7882,165,top,novak djokovic stefanos tsitsipas,55
7883,165,top,atp,54
7884,165,top,novak djokovic,51
7885,165,top,rafael nadal,46
7886,165,top,federer,45
7887,165,top,medvedev,44
7888,165,top,australian open,39
7889,165,top,stefanos tsitsipas australian open,38
7890,165,top,alexander zverev,36
7891,165,top,daniil medvedev,30
7892,165,top,roger federer,30
7893,165,top,french open,28
7894,165,top,stefanos tsitsipas live,27
7895,165,top,kyrgios,27
7896,165,top,thiem,25
7897,165,top,stefanos tsitsipas ranking,24
7898,165,top,roland garros,22
7899,165,rising,novak,404650
7900,165,rising,novak djokovic,355850
7901,165,rising,medvedev,301350
7902,165,rising,alexander zverev,250600
7903,165,rising,kyrgios,183550
7904,165,rising,sinner,124000
7905,165,rising,berrettini,112250
7906,165,rising,stefanos tsitsipas girlfriend,110650
7907,165,rising,alcaraz,107850
7908,165,rising,andrey rublev,87300
7909,165,rising,djokovic vs tsitsipas,82300
7910,165,rising,jannik sinner,82000
7911,165,rising,matteo berrettini,75500
7912,165,rising,auger aliassime,72600
7913,165,rising,atp ranking,69150
7914,165,rising,atp finals,64400
7915,165,rising,felix auger aliassime,64100
7916,165,rising,novak djokovic vs stefanos tsitsipas,57150
7917,165,rising,denis shapovalov,55700
7918,165,rising,australian open 2019,54200
7919,165,rising,serena williams,53800
7920,165,rising,taylor fritz,49400
7921,165,rising,tiafoe,49300
7922,165,rising,french open 2021,47400
7923,165,rising,hurkacz,44750
7924,166,top,stan wawrinka tennis,100
7925,166,top,tennis,99
7926,166,top,federer,99
7927,166,top,nadal,72
7928,166,top,roger federer,63
7929,166,top,stan wawrinka roger federer,62
7930,166,top,djokovic,59
7931,166,top,stan wawrinka atp,49
7932,166,top,atp,48
7933,166,top,murray,47
7934,166,top,andy murray stan wawrinka,44
7935,166,top,andy murray,44
7936,166,top,novak,43
7937,166,top,rafael nadal,43
7938,166,top,novak djokovic,39
7939,166,top,vekic,36
7940,166,top,us open,35
7941,166,top,stan wawrinka us open,35
7942,166,top,donna vekic stan wawrinka,34
7943,166,top,donna vekic,34
7944,166,top,stan wawrinka australian open,32
7945,166,top,australian open,32
7946,166,top,thiem,28
7947,166,top,french open,28
7948,166,top,zverev,27
7949,166,rising,tsitsipas,151000
7950,166,rising,stefanos tsitsipas,75450
7951,166,rising,us open 2019,52050
7952,166,rising,rublev,37000
7953,166,rising,hugo gaston,36450
7954,166,rising,australian open 2020,35450
7955,166,rising,berrettini,34750
7956,166,rising,jannik sinner,34450
7957,166,rising,diego schwartzman,32450
7958,166,rising,stan wawrinka holger rune,32300
7959,166,rising,alcaraz,30050
7960,166,rising,wimbledon 2018,28350
7961,166,rising,bublik,27000
7962,166,rising,roland garros 2019,22650
7963,166,rising,corentin moutet,22650
7964,166,rising,paris masters,22300
7965,166,rising,reilly opelka,20950
7966,166,rising,garin,20600
7967,166,rising,laver cup,20150
7968,166,rising,casper ruud,19850
7969,166,rising,matteo berrettini,19200
7970,166,rising,alex de minaur,18450
7971,166,rising,alexander bublik,17300
7972,166,rising,australian open 2021,17000
7973,166,rising,wimbledon 2019,16200
7974,167,top,dwayne johnson,100
7975,167,top,johnson and johnson,90
7976,167,top,steve johnson tennis,52
7977,167,top,johnson tennis,52
7978,167,top,steve austin,47
7979,167,top,steven johnson,45
7980,167,top,boris johnson,40
7981,167,top,steve johnson net worth,38
7982,167,top,magic johnson,37
7983,167,top,steve smith,34
7984,167,top,steve harvey,34
7985,167,top,steve johnson nfl,34
7986,167,top,michael johnson,32
7987,167,top,steve madden,31
7988,167,top,steve jobs,30
7989,167,top,stone cold steve austin,25
7990,167,top,david johnson,24
7991,167,top,steve nash,24
7992,167,top,kevin johnson,23
7993,167,top,joe johnson,23
7994,167,top,betsey johnson,22
7995,167,top,chris johnson,20
7996,167,top,steve johnson nba,20
7997,167,top,jack johnson,17
7998,167,top,steve carell,17
7999,167,rising,sinner,41650
8000,167,rising,steven johnson patriots,38850
8001,167,rising,dell curry,25900
8002,167,rising,jannik sinner,20700
8003,167,rising,johnson and johnson vaccine,17700
8004,167,rising,tsitsipas,17550
8005,167,rising,steve johnson nfl draft 1988,15700
8006,167,rising,marsha p. johnson,15600
8007,167,rising,frances tiafoe,15100
8008,167,rising,benny johnson twitter,13850
8009,167,rising,scott mckenna,13600
8010,167,rising,steve barclay,12700
8011,167,rising,maxime cressy,11300
8012,167,rising,wimbledon 2022,10550
8013,167,rising,reilly opelka,10150
8014,167,rising,adrian mannarino,10050
8015,167,rising,steve baker twitter,9600
8016,167,rising,ryan yates,8900
8017,167,rising,thiago monteiro,7950
8018,167,rising,neco williams,7900
8019,167,rising,joe worrall,7100
8020,167,rising,sonya curry,7000
8021,167,rising,morgan gibbs-white,6450
8022,167,rising,steve johnson nfl 1988,5500
8023,167,rising,steve johnson sonya curry,2750
8024,168,top,daniel taro vs,100
8025,168,top,daniel tennis,97
8026,168,top,tennis,97
8027,168,top,atp daniel taro,56
8028,168,top,daniel atp,55
8029,168,top,atp,54
8030,168,top,taro daniel ranking,39
8031,168,top,murray,34
8032,168,top,australian open,34
8033,168,top,andy murray,28
8034,168,top,djokovic,20
8035,168,top,taro daniel djokovic,20
8036,168,top,taro daniel prediction,17
8037,168,top,monfils,16
8038,168,top,sinner,15
8039,168,top,berrettini,15
8040,168,top,nadal,13
8041,168,top,roland garros,13
8042,168,top,indian wells,12
8043,168,top,jarry,11
8044,168,top,fognini,11
8045,168,top,shapovalov,11
8046,168,top,taro daniel atp ranking,10
8047,168,top,nishioka,10
8048,168,top,ranking atp,10
8049,168,rising,sinner,182750
8050,168,rising,indian wells,139700
8051,168,rising,jannik sinner,96550
8052,168,rising,tsitsipas,93400
8053,168,rising,garin,89700
8054,168,rising,lajovic,85550
8055,168,rising,gael monfils,83300
8056,168,rising,de minaur,82950
8057,168,rising,karatsev,80700
8058,168,rising,alcaraz,76100
8059,168,rising,musetti,75300
8060,168,rising,matteo berrettini,73950
8061,168,rising,david goffin,70500
8062,168,rising,korda,68550
8063,168,rising,kokkinakis,65400
8064,168,rising,hugo dellien,61350
8065,168,rising,aslan karatsev,61000
8066,168,rising,philipp kohlschreiber,55750
8067,168,rising,raducanu,52750
8068,168,rising,sebastian baez,51650
8069,168,rising,cameron norrie,50250
8070,168,rising,ugo humbert,50050
8071,168,rising,holger rune,48700
8072,168,rising,jarry vs taro daniel,48700
8073,168,rising,alex de minaur,48250
8074,169,top,australian open,100
8075,169,top,tennys sandgren australian open,100
8076,169,top,tennis sandgren,83
8077,169,top,tennis,83
8078,169,top,tennys sandgren tennis,83
8079,169,top,federer,69
8080,169,top,atp,39
8081,169,top,atp tennys sandgren,38
8082,169,top,roger federer,36
8083,169,top,djokovic,29
8084,169,top,tennys sandgren ranking,25
8085,169,top,wimbledon,23
8086,169,top,nadal,21
8087,169,top,chung,20
8088,169,top,tennys sandgren twitter,20
8089,169,top,novak,18
8090,169,top,fognini,17
8091,169,top,tennys sandgren tweets,17
8092,169,top,australian open 2020,17
8093,169,top,tennys sandgren australian open 2018,16
8094,169,top,australian open 2018,16
8095,169,top,us open,16
8096,169,top,novak djokovic,14
8097,169,top,chung hyeon,12
8098,169,top,thiem,11
8099,169,rising,australian open,1039500
8100,169,rising,roger federer,371250
8101,169,rising,djokovic,304750
8102,169,rising,chung,211050
8103,169,rising,fognini,181150
8104,169,rising,tennys sandgren tweets,180350
8105,169,rising,australian open 2020,180300
8106,169,rising,tennys sandgren australian open 2018,166300
8107,169,rising,novak djokovic,150100
8108,169,rising,chung hyeon,129800
8109,169,rising,serena williams,104100
8110,169,rising,tennys sandgren serena williams,97900
8111,169,rising,aus open,93050
8112,169,rising,rafael nadal,88300
8113,169,rising,roland garros,87950
8114,169,rising,berrettini,79200
8115,169,rising,french open,78000
8116,169,rising,wawrinka,75300
8117,169,rising,raonic,74400
8118,169,rising,isner,74100
8119,169,rising,open australia,71900
8120,169,rising,andy murray,67200
8121,169,rising,dominic thiem,65900
8122,169,rising,john isner,60550
8123,169,rising,schwartzman,56550
8124,170,top,kyrgios,100
8125,170,top,nick kyrgios,86
8126,170,top,nick kyrgios thanasi kokkinakis,84
8127,170,top,tennis thanasi kokkinakis,64
8128,170,top,tennis,64
8129,170,top,kokkinakis tennis,63
8130,170,top,australian open,40
8131,170,top,thanasi kokkinakis atp,32
8132,170,top,atp,31
8133,170,top,thanasi kokkinakis ranking,22
8134,170,top,nadal,22
8135,170,top,kokkinakis ranking,22
8136,170,top,thanasi kokkinakis adelaide,19
8137,170,top,us open,19
8138,170,top,wimbledon,18
8139,170,top,tsitsipas,18
8140,170,top,djokovic,17
8141,170,top,thanasi kokkinakis girlfriend,16
8142,170,top,federer,15
8143,170,top,kokkinakis girlfriend,15
8144,170,top,de minaur,13
8145,170,top,miami open,13
8146,170,top,tomic,12
8147,170,top,alex de minaur,11
8148,170,top,thanasi kokkinakis partner,11
8149,170,rising,tsitsipas,230800
8150,170,rising,sinner,129100
8151,170,rising,jannik sinner,99650
8152,170,rising,popyrin,96350
8153,170,rising,australian open 2022,89650
8154,170,rising,max purcell,72200
8155,170,rising,alexei popyrin,70650
8156,170,rising,wimbledon 2022,58300
8157,170,rising,australian open 2021,55550
8158,170,rising,rinderknech,53850
8159,170,rising,alex bolt,51800
8160,170,rising,adelaide international 2,49800
8161,170,rising,atp miami,47250
8162,170,rising,cameron norrie,41250
8163,170,rising,coco gauff,40750
8164,170,rising,cincinnati open,39650
8165,170,rising,carlos alcaraz,39550
8166,170,rising,arthur rinderknech,39400
8167,170,rising,sebastian korda,38050
8168,170,rising,maria sakkari,35850
8169,170,rising,us open 2019,34650
8170,170,rising,jason kubler,34600
8171,170,rising,australian open 2019,34300
8172,170,rising,yannick hanfmann,33550
8173,170,rising,atp live rankings,33400
8174,171,top,wimbledon tim van rijthoven,100
8175,171,top,wimbledon,99
8176,171,top,djokovic,49
8177,171,top,tennis,47
8178,171,top,tennis tim van rijthoven,46
8179,171,top,rijthoven tennis,46
8180,171,top,tim van rijthoven wimbledon 2022,31
8181,171,top,wimbledon 2022,31
8182,171,top,atp,26
8183,171,top,tim van rijthoven vs,22
8184,171,top,medvedev,20
8185,171,top,tim van rijthoven ranking,19
